row_id,split
RICE_002995,train
RICE_002996,train
RICE_002997,train
RICE_002998,train
RICE_002999,train
RICE_003000,train
RICE_003001,train
RICE_003002,train
RICE_003003,train
RICE_003004,train
RICE_003005,train
RICE_003006,train
RICE_003007,train
RICE_003008,train
RICE_003009,train
RICE_003010,train
RICE_003011,train
RICE_003012,train
RICE_003013,train
RICE_003014,train
RICE_003015,train
RICE_003016,train
RICE_003017,train
RICE_003018,train
RICE_003019,train
RICE_003020,train
RICE_003021,train
RICE_003022,train
RICE_003023,train
RICE_003024,train
RICE_003025,train
RICE_003026,train
RICE_003027,train
RICE_003028,train
RICE_003029,train
RICE_003030,train
RICE_003031,train
RICE_003032,train
RICE_003033,train
RICE_003034,train
RICE_003035,train
RICE_003036,train
RICE_003037,train
RICE_003038,train
RICE_003039,train
RICE_003040,train
RICE_003041,train
RICE_003042,train
RICE_003043,train
RICE_003044,train
RICE_003045,train
RICE_003046,train
RICE_003047,train
RICE_003048,train
RICE_003049,train
RICE_003050,train
RICE_003051,train
RICE_003052,train
RICE_003053,train
RICE_003054,train
RICE_003055,train
RICE_003056,train
RICE_003057,train
RICE_003058,train
RICE_003059,train
RICE_003060,train
RICE_003061,train
RICE_003062,train
RICE_003063,train
RICE_003064,train
RICE_003065,train
RICE_003066,train
RICE_003067,train
RICE_003068,train
RICE_003069,train
RICE_003070,train
RICE_003071,train
RICE_003072,train
RICE_003073,train
RICE_003074,train
RICE_003075,train
RICE_003076,train
RICE_003077,train
RICE_003078,train
RICE_003079,train
RICE_003080,train
RICE_003081,train
RICE_003082,train
RICE_003083,train
RICE_003084,train
RICE_003085,train
RICE_003086,train
RICE_003087,train
RICE_003088,train
RICE_003089,train
RICE_003090,train
RICE_003091,train
RICE_003092,train
RICE_003093,train
RICE_003094,train
RICE_003095,train
RICE_003096,train
RICE_003097,train
RICE_003098,train
RICE_003099,train
RICE_003100,train
RICE_003101,train
RICE_003102,train
RICE_003103,train
RICE_003104,train
RICE_003105,train
RICE_003106,train
RICE_003107,train
RICE_003108,train
RICE_003109,train
RICE_003110,train
RICE_003111,train
RICE_003112,train
RICE_003113,train
RICE_003114,train
RICE_003115,train
RICE_003116,train
RICE_003117,train
RICE_003118,train
RICE_003119,train
RICE_003120,train
RICE_003121,train
RICE_003122,train
RICE_003123,train
RICE_003124,train
RICE_003125,train
RICE_003126,train
RICE_003127,train
RICE_003128,train
RICE_003129,train
RICE_003130,train
RICE_003131,train
RICE_003132,train
RICE_003133,train
RICE_003134,train
RICE_003135,train
RICE_003136,train
RICE_003137,train
RICE_003138,train
RICE_003139,train
RICE_003140,train
RICE_003141,train
RICE_003142,train
RICE_003143,train
RICE_003144,train
RICE_003145,train
RICE_003146,train
RICE_003147,train
RICE_003148,train
RICE_003149,train
RICE_003150,train
RICE_003151,train
RICE_003152,train
RICE_003153,train
RICE_003154,train
RICE_003155,train
RICE_003156,train
RICE_003157,train
RICE_003158,train
RICE_003159,train
RICE_003160,train
RICE_003161,train
RICE_003162,train
RICE_003163,train
RICE_003164,train
RICE_003165,train
RICE_003166,train
RICE_003167,train
RICE_003168,train
RICE_003169,train
RICE_003170,train
RICE_003171,train
RICE_003172,train
RICE_003173,train
RICE_003174,train
RICE_003175,train
RICE_003176,train
RICE_003177,train
RICE_003178,train
RICE_003179,train
RICE_003180,train
RICE_003181,train
RICE_003182,train
RICE_003183,train
RICE_003184,train
RICE_003185,train
RICE_003186,train
RICE_003187,train
RICE_003188,train
RICE_003189,train
RICE_003190,train
RICE_003191,train
RICE_003192,train
RICE_003193,train
RICE_003194,train
RICE_003195,train
RICE_003196,train
RICE_003197,train
RICE_003198,train
RICE_003199,train
RICE_003200,train
RICE_003201,train
RICE_003202,train
RICE_003203,train
RICE_003204,train
RICE_003205,train
RICE_003206,train
RICE_003207,train
RICE_003208,train
RICE_003209,train
RICE_003210,train
RICE_003211,train
RICE_003212,train
RICE_003213,train
RICE_003214,train
RICE_003215,train
RICE_003216,train
RICE_003217,train
RICE_003218,train
RICE_003219,train
RICE_003220,train
RICE_003221,train
RICE_003222,train
RICE_003223,train
RICE_003224,train
RICE_003225,train
RICE_003226,train
RICE_003227,train
RICE_003228,train
RICE_003229,train
RICE_003230,train
RICE_003231,train
RICE_003232,train
RICE_003233,train
RICE_003234,train
RICE_003235,train
RICE_003236,train
RICE_003237,train
RICE_003238,train
RICE_003239,train
RICE_003240,train
RICE_003241,train
RICE_003242,train
RICE_003243,train
RICE_003244,train
RICE_003245,train
RICE_003246,train
RICE_003247,train
RICE_003248,train
RICE_003249,train
RICE_003250,train
RICE_003251,train
RICE_003252,train
RICE_003253,train
RICE_003254,train
RICE_003255,train
RICE_003256,train
RICE_003257,train
RICE_003258,train
RICE_003259,train
RICE_003260,train
RICE_003261,train
RICE_003262,train
RICE_003263,train
RICE_003264,train
RICE_003265,train
RICE_003266,train
RICE_003267,train
RICE_003268,train
RICE_003269,train
RICE_003270,train
RICE_003271,train
RICE_003272,train
RICE_003273,train
RICE_003274,train
RICE_003275,train
RICE_003276,train
RICE_003277,train
RICE_003278,train
RICE_003279,train
RICE_003280,train
RICE_003281,train
RICE_003282,train
RICE_003283,train
RICE_003284,train
RICE_003285,train
RICE_003286,train
RICE_003287,train
RICE_003288,train
RICE_003289,train
RICE_003290,train
RICE_003291,train
RICE_003292,train
RICE_003293,train
RICE_003294,train
RICE_003295,train
RICE_003296,train
RICE_003297,train
RICE_003298,train
RICE_003299,train
RICE_003300,train
RICE_003301,train
RICE_003302,train
RICE_003303,train
RICE_003304,train
RICE_003305,train
RICE_003306,train
RICE_003307,train
RICE_003308,train
RICE_003309,train
RICE_003310,train
RICE_003311,train
RICE_003312,train
RICE_003313,train
RICE_003314,train
RICE_003315,train
RICE_003316,train
RICE_003317,train
RICE_003318,train
RICE_003319,train
RICE_003320,train
RICE_003321,train
RICE_003322,train
RICE_003323,train
RICE_003324,train
RICE_003325,train
RICE_003326,train
RICE_003327,train
RICE_003328,train
RICE_003329,train
RICE_003330,train
RICE_003331,train
RICE_003332,train
RICE_003333,train
RICE_003334,train
RICE_003335,train
RICE_003336,train
RICE_003337,train
RICE_003338,train
RICE_003339,train
RICE_003340,train
RICE_003341,train
RICE_003342,train
RICE_003343,train
RICE_003344,train
RICE_003345,train
RICE_003346,train
RICE_003347,train
RICE_003348,train
RICE_003349,train
RICE_003350,train
RICE_003351,train
RICE_003352,train
RICE_003353,train
RICE_003354,train
RICE_003355,train
RICE_003356,train
RICE_003357,train
RICE_003358,train
RICE_003359,train
RICE_003360,train
RICE_003361,train
RICE_003362,train
RICE_003363,train
RICE_003364,train
RICE_003365,train
RICE_003366,train
RICE_003367,train
RICE_003368,train
RICE_003369,train
RICE_003370,train
RICE_003371,train
RICE_003372,train
RICE_003373,train
RICE_003374,train
RICE_003375,train
RICE_003376,train
RICE_003377,train
RICE_003378,train
RICE_003379,train
RICE_003380,train
RICE_003381,train
RICE_003382,train
RICE_003383,train
RICE_003384,train
RICE_003385,train
RICE_003386,train
RICE_003387,train
RICE_003388,train
RICE_003389,train
RICE_003390,train
RICE_003391,train
RICE_003392,train
RICE_003393,train
RICE_003394,train
RICE_003395,train
RICE_003396,train
RICE_003397,train
RICE_003398,train
RICE_003399,train
RICE_003400,train
RICE_003401,train
RICE_003402,train
RICE_003403,train
RICE_003404,train
RICE_003405,train
RICE_003406,train
RICE_003407,train
RICE_003408,train
RICE_003409,train
RICE_003410,train
RICE_003411,train
RICE_003412,train
RICE_003413,train
RICE_003414,train
RICE_003415,train
RICE_003416,train
RICE_003417,train
RICE_003418,train
RICE_003419,train
RICE_003420,train
RICE_003421,train
RICE_003422,train
RICE_003423,train
RICE_003424,train
RICE_003425,train
RICE_003426,train
RICE_003427,train
RICE_003428,train
RICE_003429,train
RICE_003430,train
RICE_003431,train
RICE_003432,train
RICE_003433,train
RICE_003434,train
RICE_003435,train
RICE_003436,train
RICE_003437,train
RICE_003438,train
RICE_003439,train
RICE_003440,train
RICE_003441,train
RICE_003442,train
RICE_003443,train
RICE_003444,train
RICE_003445,train
RICE_003446,train
RICE_003447,train
RICE_003448,train
RICE_003449,train
RICE_003450,train
RICE_003451,train
RICE_003452,train
RICE_003453,train
RICE_003454,train
RICE_003455,train
RICE_003456,train
RICE_003457,train
RICE_003458,train
RICE_003459,train
RICE_003460,train
RICE_003461,train
RICE_003462,train
RICE_003463,train
RICE_003464,train
RICE_003465,train
RICE_003466,train
RICE_003467,train
RICE_003468,train
RICE_003469,train
RICE_003470,train
RICE_003471,train
RICE_003472,train
RICE_003473,train
RICE_003474,train
RICE_003475,train
RICE_003476,train
RICE_003477,train
RICE_003478,train
RICE_003479,train
RICE_003480,train
RICE_003481,train
RICE_003482,train
RICE_003483,train
RICE_003484,train
RICE_003485,train
RICE_003486,train
RICE_003487,train
RICE_003488,train
RICE_003489,train
RICE_003490,train
RICE_003491,train
RICE_003492,train
RICE_003493,train
RICE_003494,train
RICE_003495,train
RICE_003496,train
RICE_003497,train
RICE_003498,train
RICE_003499,train
RICE_003500,train
RICE_003501,train
RICE_003502,train
RICE_003503,train
RICE_003504,train
RICE_003505,train
RICE_003506,train
RICE_003507,train
RICE_003508,train
RICE_003509,train
RICE_003510,train
RICE_003511,train
RICE_003512,train
RICE_003513,train
RICE_003514,train
RICE_003515,train
RICE_003516,train
RICE_003517,train
RICE_003518,train
RICE_003519,train
RICE_003520,train
RICE_003521,train
RICE_003522,train
RICE_003523,train
RICE_003524,train
RICE_003525,train
RICE_003526,train
RICE_003527,train
RICE_003528,train
RICE_003529,train
RICE_003530,train
RICE_003531,train
RICE_003532,train
RICE_003533,train
RICE_003534,train
RICE_003535,train
RICE_003536,train
RICE_003537,train
RICE_003538,train
RICE_003539,train
RICE_003540,train
RICE_003541,train
RICE_003542,train
RICE_003543,train
RICE_003544,train
RICE_003545,train
RICE_003546,train
RICE_003547,train
RICE_003548,train
RICE_003549,train
RICE_003550,train
RICE_003551,train
RICE_003552,train
RICE_003553,train
RICE_003554,train
RICE_003555,train
RICE_003556,train
RICE_003557,train
RICE_003558,train
RICE_003559,train
RICE_003560,train
RICE_003561,train
RICE_003562,train
RICE_003563,train
RICE_003564,train
RICE_003565,train
RICE_003566,train
RICE_003567,train
RICE_003568,train
RICE_003569,train
RICE_003570,train
RICE_003571,train
RICE_003572,train
RICE_003573,train
RICE_003574,train
RICE_003575,train
RICE_003576,train
RICE_003577,train
RICE_003578,train
RICE_003579,train
RICE_003580,train
RICE_003581,train
RICE_003582,train
RICE_003583,train
RICE_003584,train
RICE_003585,train
RICE_003586,train
RICE_003587,train
RICE_003588,train
RICE_003589,train
RICE_003590,train
RICE_003591,train
RICE_003592,train
RICE_003593,train
RICE_003594,train
RICE_003595,train
RICE_003596,train
RICE_003597,train
RICE_003598,train
RICE_003599,train
RICE_003600,train
RICE_003601,train
RICE_003602,train
RICE_003603,train
RICE_003604,train
RICE_003605,train
RICE_003606,train
RICE_003607,train
RICE_003608,train
RICE_003609,train
RICE_003610,train
RICE_003611,train
RICE_003612,train
RICE_003613,train
RICE_003614,train
RICE_003615,train
RICE_003616,train
RICE_003617,train
RICE_003618,train
RICE_003619,train
RICE_003620,train
RICE_003621,train
RICE_003622,train
RICE_003623,train
RICE_003624,train
RICE_003625,train
RICE_003626,train
RICE_003627,train
RICE_003628,train
RICE_003629,train
RICE_003630,train
RICE_003631,train
RICE_003632,train
RICE_003633,train
RICE_003634,train
RICE_003635,train
RICE_003636,train
RICE_003637,train
RICE_003638,train
RICE_003639,train
RICE_003640,train
RICE_003641,train
RICE_003642,train
RICE_003643,train
RICE_003644,train
RICE_003645,train
RICE_003646,train
RICE_003647,train
RICE_003648,train
RICE_003649,train
RICE_003650,train
RICE_003651,train
RICE_003652,train
RICE_003653,train
RICE_003654,train
RICE_003655,train
RICE_003656,train
RICE_003657,train
RICE_003658,train
RICE_003659,train
RICE_003660,train
RICE_003661,train
RICE_003662,train
RICE_003663,train
RICE_003664,train
RICE_003665,train
RICE_003666,train
RICE_003667,train
RICE_003668,train
RICE_003669,train
RICE_003670,train
RICE_003671,train
RICE_003672,train
RICE_003673,train
RICE_003674,train
RICE_003675,train
RICE_003676,train
RICE_003677,train
RICE_003678,train
RICE_003679,train
RICE_003680,train
RICE_003681,train
RICE_003682,train
RICE_003683,train
RICE_003684,train
RICE_003685,train
RICE_003686,train
RICE_003687,train
RICE_003688,train
RICE_003689,train
RICE_003690,train
RICE_003691,train
RICE_003692,train
RICE_003693,train
RICE_003694,train
RICE_003695,train
RICE_003696,train
RICE_003697,train
RICE_003698,train
RICE_003699,train
RICE_003700,train
RICE_003701,train
RICE_003702,train
RICE_003703,train
RICE_003704,train
RICE_003705,train
RICE_003706,train
RICE_003707,train
RICE_003708,train
RICE_003709,train
RICE_003710,train
RICE_003711,train
RICE_003712,train
RICE_003713,train
RICE_003714,train
RICE_003715,train
RICE_003716,train
RICE_003717,train
RICE_003718,train
RICE_003719,train
RICE_003720,train
RICE_003721,train
RICE_003722,train
RICE_003723,train
RICE_003724,train
RICE_003725,train
RICE_003726,train
RICE_003727,train
RICE_003728,train
RICE_003729,train
RICE_003730,train
RICE_003731,train
RICE_003732,train
RICE_003733,train
RICE_003734,train
RICE_003735,train
RICE_003736,train
RICE_003737,train
RICE_003738,train
RICE_003739,train
RICE_003740,train
RICE_003741,train
RICE_003742,train
RICE_003743,train
RICE_003744,train
RICE_003745,train
RICE_003746,train
RICE_003747,train
RICE_003748,train
RICE_003749,train
RICE_003750,train
RICE_003751,train
RICE_003752,train
RICE_003753,train
RICE_003754,train
RICE_003755,train
RICE_003756,train
RICE_003757,train
RICE_003758,train
RICE_003759,train
RICE_003760,train
RICE_003761,train
RICE_003762,train
RICE_003763,train
RICE_003764,train
RICE_003765,train
RICE_003766,train
RICE_003767,train
RICE_003768,train
RICE_003769,train
RICE_003770,train
RICE_003771,train
RICE_003772,train
RICE_003773,train
RICE_003774,train
RICE_003775,train
RICE_003776,train
RICE_003777,train
RICE_003778,train
RICE_003779,train
RICE_003780,train
RICE_003781,train
RICE_003782,train
RICE_003783,train
RICE_003784,train
RICE_003785,train
RICE_003786,train
RICE_003787,train
RICE_003788,train
RICE_003789,train
RICE_003790,train
RICE_003791,train
RICE_003792,train
RICE_003793,train
RICE_003794,train
RICE_003795,train
RICE_003796,train
RICE_003797,train
RICE_003798,train
RICE_003799,train
RICE_003800,train
RICE_003801,train
RICE_003802,train
RICE_003803,train
RICE_003804,train
RICE_003805,train
RICE_003806,train
RICE_003807,train
RICE_003808,train
RICE_003809,train
RICE_003810,train
RICE_003811,train
RICE_003812,train
RICE_003813,train
RICE_003814,train
RICE_003815,train
RICE_003816,train
RICE_003817,train
RICE_003818,train
RICE_003819,train
RICE_003820,train
RICE_003821,train
RICE_003822,train
RICE_003823,train
RICE_003824,train
RICE_003825,train
RICE_003826,train
RICE_003827,train
RICE_003828,train
RICE_003829,train
RICE_003830,train
RICE_003831,train
RICE_003832,train
RICE_003833,train
RICE_003834,train
RICE_003835,train
RICE_003836,train
RICE_003837,train
RICE_003838,train
RICE_003839,train
RICE_003840,train
RICE_003841,train
RICE_003842,train
RICE_003843,train
RICE_003844,train
RICE_003845,train
RICE_003846,train
RICE_003847,train
RICE_003848,train
RICE_003849,train
RICE_003850,train
RICE_003851,train
RICE_003852,train
RICE_003853,train
RICE_003854,train
RICE_003855,train
RICE_003856,train
RICE_003857,train
RICE_003858,train
RICE_003859,train
RICE_003860,train
RICE_003861,train
RICE_003862,train
RICE_003863,train
RICE_003864,train
RICE_003865,train
RICE_003866,train
RICE_003867,train
RICE_003868,train
RICE_003869,train
RICE_003870,train
RICE_003871,train
RICE_003872,train
RICE_003873,train
RICE_003874,train
RICE_003875,train
RICE_003876,train
RICE_003877,train
RICE_003878,train
RICE_003879,train
RICE_003880,train
RICE_003881,train
RICE_003882,train
RICE_003883,train
RICE_003884,train
RICE_003885,train
RICE_003886,train
RICE_003887,train
RICE_003888,train
RICE_003889,train
RICE_003890,train
RICE_003891,train
RICE_003892,train
RICE_003893,train
RICE_003894,train
RICE_003895,train
RICE_003896,train
RICE_003897,train
RICE_003898,train
RICE_003899,train
RICE_003900,train
RICE_003901,train
RICE_003902,train
RICE_003903,train
RICE_003904,train
RICE_003905,train
RICE_003906,train
RICE_003907,train
RICE_003908,train
RICE_003909,train
RICE_003910,train
RICE_003911,train
RICE_003912,train
RICE_003913,train
RICE_003914,train
RICE_003915,train
RICE_003916,train
RICE_003917,train
RICE_003918,train
RICE_003919,train
RICE_003920,train
RICE_003921,train
RICE_003922,train
RICE_003923,train
RICE_003924,train
RICE_003925,train
RICE_003926,train
RICE_003927,train
RICE_003928,train
RICE_003929,train
RICE_003930,train
RICE_003931,train
RICE_003932,train
RICE_003933,train
RICE_003934,train
RICE_003935,train
RICE_003936,train
RICE_003937,train
RICE_003938,train
RICE_003939,train
RICE_003940,train
RICE_003941,train
RICE_003942,train
RICE_003943,train
RICE_003944,train
RICE_003945,train
RICE_003946,train
RICE_003947,train
RICE_003948,train
RICE_003949,train
RICE_003950,train
RICE_003951,train
RICE_003952,train
RICE_003953,train
RICE_003954,train
RICE_003955,train
RICE_003956,train
RICE_003957,train
RICE_003958,train
RICE_003959,train
RICE_003960,train
RICE_003961,train
RICE_003962,train
RICE_003963,train
RICE_003964,train
RICE_003965,train
RICE_003966,train
RICE_003967,train
RICE_003968,train
RICE_003969,train
RICE_003970,train
RICE_003971,train
RICE_003972,train
RICE_003973,train
RICE_003974,train
RICE_003975,train
RICE_003976,train
RICE_003977,train
RICE_003978,train
RICE_003979,train
RICE_003980,train
RICE_003981,train
RICE_003982,train
RICE_003983,train
RICE_003984,train
RICE_003985,train
RICE_003986,train
RICE_003987,train
RICE_003988,train
RICE_003989,train
RICE_003990,train
RICE_003991,train
RICE_003992,train
RICE_003993,train
RICE_003994,train
RICE_003995,train
RICE_003996,train
RICE_003997,train
RICE_003998,train
RICE_003999,train
RICE_004000,train
RICE_004001,train
RICE_004002,train
RICE_004003,train
RICE_004004,train
RICE_004005,train
RICE_004006,train
RICE_004007,train
RICE_004008,train
RICE_004009,train
RICE_004010,train
RICE_004011,train
RICE_004012,train
RICE_004013,train
RICE_004014,train
RICE_004015,train
RICE_004016,train
RICE_004017,train
RICE_004018,train
RICE_004019,train
RICE_004020,train
RICE_004021,train
RICE_004022,train
RICE_004023,train
RICE_004024,train
RICE_004025,train
RICE_004026,train
RICE_004027,train
RICE_004028,train
RICE_004029,train
RICE_004030,train
RICE_004031,train
RICE_004032,train
RICE_004033,train
RICE_004034,train
RICE_004035,train
RICE_004036,train
RICE_004037,train
RICE_004038,train
RICE_004039,train
RICE_004040,train
RICE_004041,train
RICE_004042,train
RICE_004043,train
RICE_004044,train
RICE_004045,train
RICE_004046,train
RICE_004047,train
RICE_004048,train
RICE_004049,train
RICE_004050,train
RICE_004051,train
RICE_004052,train
RICE_004053,train
RICE_004054,train
RICE_004055,train
RICE_004056,train
RICE_004057,train
RICE_004058,train
RICE_004059,train
RICE_004060,train
RICE_004061,train
RICE_004062,train
RICE_004063,train
RICE_004064,train
RICE_004065,train
RICE_004066,train
RICE_004067,train
RICE_004068,train
RICE_004069,train
RICE_004070,train
RICE_004071,train
RICE_004072,train
RICE_004073,train
RICE_004074,train
RICE_004075,train
RICE_004076,train
RICE_004077,train
RICE_004078,train
RICE_004079,train
RICE_004080,train
RICE_004081,train
RICE_004082,train
RICE_004083,train
RICE_004084,train
RICE_004085,train
RICE_004086,train
RICE_004087,train
RICE_004088,train
RICE_004089,train
RICE_004090,train
RICE_004091,train
RICE_004092,train
RICE_004093,train
RICE_004094,train
RICE_004095,train
RICE_004096,train
RICE_004097,train
RICE_004098,train
RICE_004099,train
RICE_004100,train
RICE_004101,train
RICE_004102,train
RICE_004103,train
RICE_004104,train
RICE_004105,train
RICE_004106,train
RICE_004107,train
RICE_004108,train
RICE_004109,train
RICE_004110,train
RICE_004111,train
RICE_004112,train
RICE_004113,train
RICE_004114,train
RICE_004115,train
RICE_004116,train
RICE_004117,train
RICE_004118,train
RICE_004119,train
RICE_004120,train
RICE_004121,train
RICE_004122,train
RICE_004123,train
RICE_004124,train
RICE_004125,train
RICE_004126,train
RICE_004127,train
RICE_004128,train
RICE_004129,train
RICE_004130,train
RICE_004131,train
RICE_004132,train
RICE_004133,train
RICE_004134,train
RICE_004135,train
RICE_004136,train
RICE_004137,train
RICE_004138,train
RICE_004139,train
RICE_004140,train
RICE_004141,train
RICE_004142,train
RICE_004143,train
RICE_004144,train
RICE_004145,train
RICE_004146,train
RICE_004147,train
RICE_004148,train
RICE_004149,train
RICE_004150,train
RICE_004151,train
RICE_004152,train
RICE_004153,train
RICE_004154,train
RICE_004155,train
RICE_004156,train
RICE_004157,train
RICE_004158,train
RICE_004159,train
RICE_004160,train
RICE_004161,train
RICE_004162,train
RICE_004163,train
RICE_004164,train
RICE_004165,train
RICE_004166,train
RICE_004167,train
RICE_004168,train
RICE_004169,train
RICE_004170,train
RICE_004171,train
RICE_004172,train
RICE_004173,train
RICE_004174,train
RICE_004175,train
RICE_004176,train
RICE_004177,train
RICE_004178,train
RICE_004179,train
RICE_004180,train
RICE_004181,train
RICE_004182,train
RICE_004183,train
RICE_004184,train
RICE_004185,train
RICE_004186,train
RICE_004187,train
RICE_004188,train
RICE_004189,train
RICE_004190,train
RICE_004191,train
RICE_004192,train
RICE_004193,train
RICE_004194,train
RICE_004195,train
RICE_004196,train
RICE_004197,train
RICE_004198,train
RICE_004199,train
RICE_004200,train
RICE_004201,train
RICE_004202,train
RICE_004203,train
RICE_004204,train
RICE_004205,train
RICE_004206,train
RICE_004207,train
RICE_004208,train
RICE_004209,train
RICE_004210,train
RICE_004211,train
RICE_004212,train
RICE_004213,train
RICE_004214,train
RICE_004215,train
RICE_004216,train
RICE_004217,train
RICE_004218,train
RICE_004219,train
RICE_004220,train
RICE_004221,train
RICE_004222,train
RICE_004223,train
RICE_004224,train
RICE_004225,train
RICE_004226,train
RICE_004227,train
RICE_004228,train
RICE_004229,train
RICE_004230,train
RICE_004231,train
RICE_004232,train
RICE_004233,train
RICE_004234,train
RICE_004235,train
RICE_004236,train
RICE_004237,train
RICE_004238,train
RICE_004239,train
RICE_004240,train
RICE_004241,train
RICE_004242,train
RICE_004243,train
RICE_004244,train
RICE_004245,train
RICE_004246,train
RICE_004247,train
RICE_004248,train
RICE_004249,train
RICE_004250,train
RICE_004251,train
RICE_004252,train
RICE_004253,train
RICE_004254,train
RICE_004255,train
RICE_004256,train
RICE_004257,train
RICE_004258,train
RICE_004259,train
RICE_004260,train
RICE_004261,train
RICE_004262,train
RICE_004263,train
RICE_004264,train
RICE_004265,train
RICE_004266,train
RICE_004267,train
RICE_004268,train
RICE_004269,train
RICE_004270,train
RICE_004271,train
RICE_004272,train
RICE_004273,train
RICE_004274,train
RICE_004275,train
RICE_004276,train
RICE_004277,train
RICE_004278,train
RICE_004279,train
RICE_004280,train
RICE_004281,train
RICE_004282,train
RICE_004283,train
RICE_004284,train
RICE_004285,train
RICE_004286,train
RICE_004287,train
RICE_004288,train
RICE_004289,train
RICE_004290,train
RICE_004291,train
RICE_004292,train
RICE_004293,train
RICE_004294,train
RICE_004295,train
RICE_004296,train
RICE_004297,train
RICE_004298,train
RICE_004299,train
RICE_004300,train
RICE_004301,train
RICE_004302,train
RICE_004303,train
RICE_004304,train
RICE_004305,train
RICE_004306,train
RICE_004307,train
RICE_004308,train
RICE_004309,train
RICE_004310,train
RICE_004311,train
RICE_004312,train
RICE_004313,train
RICE_004314,train
RICE_004315,train
RICE_004316,train
RICE_004317,train
RICE_004318,train
RICE_004319,train
RICE_004320,train
RICE_004321,train
RICE_004322,train
RICE_004323,train
RICE_004324,train
RICE_004325,train
RICE_004326,train
RICE_004327,train
RICE_004328,train
RICE_004329,train
RICE_004330,train
RICE_004331,train
RICE_004332,train
RICE_004333,train
RICE_004334,train
RICE_004335,train
RICE_004336,train
RICE_004337,train
RICE_004338,train
RICE_004339,train
RICE_004340,train
RICE_004341,train
RICE_004342,train
RICE_004343,train
RICE_004344,train
RICE_004345,train
RICE_004346,train
RICE_004347,train
RICE_004348,train
RICE_004349,train
RICE_004350,train
RICE_004351,train
RICE_004352,train
RICE_004353,train
RICE_004354,train
RICE_004355,train
RICE_004356,train
RICE_004357,train
RICE_004358,train
RICE_004359,train
RICE_004360,train
RICE_004361,train
RICE_004362,train
RICE_004363,train
RICE_004364,train
RICE_004365,train
RICE_004366,train
RICE_004367,train
RICE_004368,train
RICE_004369,train
RICE_004370,train
RICE_004371,train
RICE_004372,train
RICE_004373,train
RICE_004374,train
RICE_004375,train
RICE_004376,train
RICE_004377,train
RICE_004378,train
RICE_004379,train
RICE_004380,train
RICE_004381,train
RICE_004382,train
RICE_004383,train
RICE_004384,train
RICE_004385,train
RICE_004386,train
RICE_004387,train
RICE_004388,train
RICE_004389,train
RICE_004390,train
RICE_004391,train
RICE_004392,train
RICE_004393,train
RICE_004394,train
RICE_004395,train
RICE_004396,train
RICE_004397,train
RICE_004398,train
RICE_004399,train
RICE_004400,train
RICE_004401,train
RICE_004402,train
RICE_004403,train
RICE_004404,train
RICE_004405,train
RICE_004406,train
RICE_004407,train
RICE_004408,train
RICE_004409,train
RICE_004410,train
RICE_004411,train
RICE_004412,train
RICE_004413,train
RICE_004414,train
RICE_004415,train
RICE_004416,train
RICE_004417,train
RICE_004418,train
RICE_004419,train
RICE_004420,train
RICE_004421,train
RICE_004422,train
RICE_004423,train
RICE_004424,train
RICE_004425,train
RICE_004426,train
RICE_004427,train
RICE_004428,train
RICE_004429,train
RICE_004430,train
RICE_004431,train
RICE_004432,train
RICE_004433,train
RICE_004434,train
RICE_004435,train
RICE_004436,train
RICE_004437,train
RICE_004438,train
RICE_004439,train
RICE_004440,train
RICE_004441,train
RICE_004442,train
RICE_004443,train
RICE_004444,train
RICE_004445,train
RICE_004446,train
RICE_004447,train
RICE_004448,train
RICE_004449,train
RICE_004450,train
RICE_004451,train
RICE_004452,train
RICE_004453,train
RICE_004454,train
RICE_004455,train
RICE_004456,train
RICE_004457,train
RICE_004458,train
RICE_004459,train
RICE_004460,train
RICE_004461,train
RICE_004462,train
RICE_004463,train
RICE_004464,train
RICE_004465,train
RICE_004466,train
RICE_004467,train
RICE_004468,train
RICE_004469,train
RICE_004470,train
RICE_004471,train
RICE_004472,train
RICE_004473,train
RICE_004474,train
RICE_004475,train
RICE_004476,train
RICE_004477,train
RICE_004478,train
RICE_004479,train
RICE_004480,train
RICE_004481,train
RICE_004482,train
RICE_004483,train
RICE_004484,train
RICE_004485,train
RICE_004486,train
RICE_004487,train
RICE_004488,train
RICE_004489,train
RICE_004490,train
RICE_004491,train
RICE_004492,train
RICE_004493,train
RICE_004494,train
RICE_004495,train
RICE_004496,train
RICE_004497,train
RICE_004498,train
RICE_004499,train
RICE_004500,train
RICE_004501,train
RICE_004502,train
RICE_004503,train
RICE_004504,train
RICE_004505,train
RICE_004506,train
RICE_004507,train
RICE_004508,train
RICE_004509,train
RICE_004510,train
RICE_004511,train
RICE_004512,train
RICE_004513,train
RICE_004514,train
RICE_004515,train
RICE_004516,train
RICE_004517,train
RICE_004518,train
RICE_004519,train
RICE_004520,train
RICE_004521,train
RICE_004522,train
RICE_004523,train
RICE_004524,train
RICE_004525,train
RICE_004526,train
RICE_004527,train
RICE_004528,train
RICE_004529,train
RICE_004530,train
RICE_004531,train
RICE_004532,train
RICE_004533,train
RICE_004534,train
RICE_004535,train
RICE_004536,train
RICE_004537,train
RICE_004538,train
RICE_004539,train
RICE_004540,train
RICE_004541,train
RICE_004542,train
RICE_004543,train
RICE_004544,train
RICE_004545,train
RICE_004546,train
RICE_004547,train
RICE_004548,train
